Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,Track created,mp3_url,Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
167047395,Hit Rewind - Demo,Change Me,Erik W Nelson,134,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50 G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Modern Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-24-00478,"I measured my steps
and practice my words
Walked right up to her
and spilled my drink on her shirt
She screamed out no, 
I tried to recover
Then I stepped on her toe, 
you should have heard her holler
Well, I swear I was really trying
and thought I was playing it cool
Suddenly I'm dying
from a self-inflicted wound
I keep on searching
but I can't seem to find
anyway, anywhere to hit rewind
Got called on the carpet, boss was a-ventin'
He dressed me down in a ten minute sentence
I stood calm and quiet as my attention left
He asked if I cared. 
Guess I should have said yes
Swear I was really trying
and thought I was playing it cool
Suddenly I'm dying
from a self-inflicted wound
I keep on searching
but I can't seem to find
anyway, anywhere to hit rewind
Usually I stay in play
Cruising on through the day
But my mind finds fast forward
and I'm not sure what I'm heading toward
I tell myself I'm doing just fine
When out of the blue comes one of those times
Where I swear I was really trying
And thought I was playing it cool
Suddenly I'm dying from another self-inflicted wound
I keep on searching
but I can't seem to find
anyway, anywhere to hit rewind
To hit rewind
Oh, I'm trying
I'm trying to find rewind",911309955,,2014,,"Upbeat, Reflective, Positive, Hopeful, Bright","Connection, Identity, New beginning, Struggle, Success, Time, Awful, Embarrassed, Screwed, Skeptical, Creative, hang in there, Unsettled, Humorous",Uptempo,"Electric guitar, Drums, Bass, Acoustic guitar",Male vocal,Country,"One stop, Mainstream, Demo",,,mp3,2025-08-05 05:34:21.510609+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f736cf68-94e7-4826-92c6-79ecd7006f63.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047395.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2Bpk4MAetaTiX4WZgt1fM78tSda8%3D&Expires=1767994983,0:03:15,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047399,HIT REWIND-fullmix-M-Ac Gtr-El Gtr-Piano-El Bass-Keybrd,,,,None,,,,,,,,,,,,,,,,,,,"wav,mp3",2025-08-05 05:34:29.726320+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f528ebf9-b0c1-4d94-9770-2937eea18a2c.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047399.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=4TI5G0sRpoTf70xKyU6zrT4Uz%2FM%3D&Expires=1767994983,0:03:03,,,,,,,,,,,,,,,,
167047400,Hope for Hope  - INSTRO,Slight Light,G Putnam Music,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Reflective, Mysterious, Moody, Hopeful, Dreamy, Cinematic, Atmospheric, COMPASSIONATE, CLASSY",,Uptempo,"Synth, Strings, Percussion, Bells",Instrumental,"Rock, Indie","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:34:52.812625+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2206e50c-e5e9-4b79-bbbd-8f509320089d.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047400.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=WiiDIr54jwx7%2Bmb2uferctmyEH4%3D&Expires=1767994983,0:03:08,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047407,How Could I?,G Putnam Music,KLEIGH,139,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
G Putnam Music, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Alt Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Upbeat, Swagger, Rhythmic, Positive, Confident",,Fast,"Synth, Percussion, Drums, Bass",Male vocal,"Reggae, Electronic, Dance",,,,mp3,2025-08-05 05:35:27.498411+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/cdc33dfd-4da0-496e-89a7-e48355f0c732.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047407.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ygOVlIZvBTd2S%2FDmtiX%2Fla0IpRI%3D&Expires=1767994983,0:03:47,,,,,,,,,,,,,,,,
167047420,Hurt Like This,,KLEIGH,131,,,,,,"Well if it's over
At least let me watch you leave
Cause my heart's slowly breaking
The further you are from me
I thought we were forever
I thought our love would last
Now I sit here broken
With memories of the past
And why does it have to hurt like this?
And why do hearts have to be broken?
I tried to say I'm sorry
Tried to show I cared
Didn't mean to hurt you
To see you crying there
But it seems we've gone too far this time
And we just cannot return
Well I guess that we tried all we can
But bridges still get burned
And why does it have to hurt like this?
And why do hearts have to be broken?
Oh we tried ever since our first kiss
Sometimes I guess love can be broken
Oh oh oh oh, yeah",,,,,"Reflective, Positive, Light","Breakup, Betrayal, Conflict, Struggle, Humiliated, Screwed, Lost, Heartbroken, Defensive, defeated, overcome, Stressed, Haunting",Uptempo,Acoustic guitar,Male vocal,"Singer/songwriter, Folk","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:36:43.843100+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/83cc8f32-5cbe-4733-ae8c-3ac5a9fe65ff.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047420.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=BypZs7z3c6S%2BOGFicGvHKHNzjnU%3D&Expires=1767994983,0:04:19,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047423,Hurt Me For,Memory’s Malice,KLEIGH,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Alt Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I don't understand, it came to the end and I was walking out the door
Why did you have to hurt me for?
No more to say, no games to play, why did you have to play me for?
If you want to hurt me just wait.
Wait and see, every little thing that you've done to me
Some of the things I just can't believe
Telling lies look at me in the eyes
Walked out the door 'cause you could not disguise who you were
Who you are, a liar, a cheater, a parasite
It came to the stage that I walked away
No more to do, no more to say
But your pride took a dive so low
Who could hurt you beautiful?
Well look in the mirror and you might find
All the reasons I left you behind
To think about it it's plain to see
The only one ever hurting was me
Why did you have to hurt me for?
I don't understand, it came to the end and I was walking out the door
Why did you have to hurt me for?
No more to say, no games to play, and I was walking out the door.
You turned it on, you became someone I just could not understand
You beat the system, played the victim, you lied through your teeth to get me back again
We made mistakes, this I know, but the biggest I made was trusting you
To open up, share my soul, I thought it was something beautiful
But you were cold, you had no end, I know you tried to understand
But you're so precious, self-absorbed, you lost me 'cause you could not afford
To be the good one, to share your heart
A closed book, I should have seen from the start
You led me on, lied to me, and now you're trying to destroy me
Oh, why did you have to hurt me for?
No more to say, no games to play, and I was walking out the door
I've lost my faith, give up the race, tried to smile as you spat in my face
Lost my peace, my happiness, I had nothing to confess
Why did you have to hurt me for?
I've lost my faith, give up the race, tried to smile as you spat in my face
Lost my peace, my happiness, I had nothing to confess
But if you feel like you hurt me, just close your eyes and you will see
Why did you have to hurt me for?
I don't understand, it came to the end and I was walking out the door
Why did you have to hurt me for?
No more to say, no games to play, and I was walking out the door
Why did you have to hurt me for?
I don't understand, it came to the end and I was walking out the door
Why did you have to hurt me for?
No more to say, no games to play, and I was walking out the door
Why did you have to hurt me for?
No more to say, no games to play, why did you have to play me for?",,,,,"Reflective, Moody, Confident","heartfelt, Betrayal, Loss, Pain, Regret, Relationship, Disappointed, Overwhelmed, Screwed, Heartbroken, Frustrated, Defensive, Furious",Uptempo,"Synth, Percussion, Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Rock, Hip hop/rap, Country","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:37:02.106674+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5433048a-bff2-48a9-a6ba-7f0da3f72b2f.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047423.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Lywub6hEIWPV07Bn7w%2BYpbZHapo%3D&Expires=1767994983,0:04:21,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047433,I AM A FIGHTER.- INSTRO,Slight Light,G Putnam Music,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
G Putnam Music, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie Pop/Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00048,,893098601,,2024,,"Uplifting, Upbeat, Sexy, Romantic, Positive, Hopeful, Fun, Energetic, Cool, Confident, Catchy, Bright, Anthemic",,Uptempo,"Synth, Percussion, Electric guitar, Drums, Bass","Female vocal, Background vocals","Pop, Indie, Electronic, Dance","Recognizable, One stop, Mainstream, Easy-clear, Demo",,,"wav,mp3",2025-08-05 05:38:06.334685+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/a9584571-c263-4725-b248-0579abe57d34.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047433.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=OF%2Blx6SMbkn5GK6aFqqeNMdWexg%3D&Expires=1767994983,0:03:14,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047440,I Believe In You,Walk With Me,KLEIGH,107,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Alt Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"Yeah yeah, I believe in God above and 
I believe in unconditional love, and 
I believe the sun will rise as it's true for you.
And I believe in a wholehearted smile and 
I believe that it's worth the while, and 
I believe, yes I believe in you.
You're running your race on unsteady ground, and 
you just can't seem to put your troubles down, and 
you just want your hope, your faith renewed.
Yeah I know it's hard and you just want to run, but 
you can't get back to where you started from, but 
on the horizon, I'm waiting there for you.
Because I believe in God above and 
I believe in unconditional love, and 
I believe the sun will rise, it's true, yeah.
Oh, I believe in a wholehearted smile and 
I believe that it's worth the while, yes I
 believe in many things but I believe, yes
I believe in you.
I know it feels like you're in chains and not one soul knows your pain and 
you think you won't ever be the same.
Yeah, you got to rise above it, 
the way you feel inside.
And remember all your hopes and dreams and 
keep your head faced towards the sky.
I believe in God above and 
I believe in unconditional love, and 
I believe the sun will rise, it's true, yeah.
Oh I believe in a wholehearted smile and 
I believe that it's worth the while. 
Yes, I believe in many things, but I believe, yes I believe in you.
yeah yeah, yeah yeah, yeah yeah, yeah yeah. I believe in you. 
Yeah yeah, yeah,
Oh I believe, I believe, I believe, I believe, yes I believe, yes I believe in, I believe, 
I believe in God above and I believe in unconditional love.
Yes, I believe the sun will rise, it's true, for you.
And I believe in a wholehearted smile and 
I believe that it's worth the while. 
Yes I believe in many things, but 
I believe, yes 
I believe in you.",,,2011,,"Uplifting, Upbeat, Reflective, Positive, Dreamy, Cool, Catchy, Bright, Atmospheric","Love, Hope, Destiny, heartfelt, Confidence, Connection, Faith, Identity, Pain, Relationship, Belonging, AFFECTIONATE, HARMONY, encouraging",Midtempo,"Synth, Strings, Percussion",Male vocal,"Vintage, Pop, Latin, Alt Rock","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:39:04.534309+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/acc2b881-0566-48ae-b076-ac97e027577a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047440.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=kUw7rMuiMc%2Bplr898HQ0XsSOPf0%3D&Expires=1767994983,0:04:54,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047442,I'll Always Be Around,Go or the Heart,KLEIGH,86,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Blues,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I'll always be around
when you're down on your knees, and 
the stone can't be rolled away.
I'll always be around
when you can't find a friend, and 
ou're down in your darkest days.
I know sometimes it hurts.
And I know sometimes you cry.
I know sometimes that you get burnt.
I know sometimes you just can't fight.
Oh, and I know that it's not easy
when you're trying to make it out on your own.
Oh, but you better believe me
I'll be by your side wherever you go.
I'll always be around
when you're down on your knees and 
the stone can't be rolled away.
I'll always be around
when you can't find a friend and 
you're down in your darkest days.
I'll always be around.
I know sometimes you feel like running.
I know sometimes you just can't stay.
I know sometimes your heart is breaking.
I know sometimes you feel the pain.
Oh, and I know that it ain't easy
when you're trying to make it out on your own.
Oh, but you better believe me
I'll be by your side wherever you go.
I'll always be around
when you're down on your knees and 
the stone can't be rolled away.
I'll always be around
when you can't find a friend and 
you're down in your darkest days.
Oh, I'll always be around.
When your world's caving in and 
you're finding it hard to breathe
I'll always be around.
I'll always be here 
I'll love you with all that I am.
Oh, I'll always be around
wherever you go.
I'll always be around.
Oh, I'll always be here
to stay.",,,2000,,"Reflective, Powerful, Moody, Atmospheric","Love, Hope, Friendship, Optimistic, Confidence, Connection, Gratitude, Pain, Relationship, Struggle, Intimate, Kindness, Fiercely Loyal, AFFECTIONATE, DEPENDABLE, encouraging",Midtempo,"Synth, Piano, Percussion, Drums, Bass, Acoustic guitar",Male vocal,"Pop, Alt Rock","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:39:26.304560+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f137f7d4-4309-4221-b7fd-b47791c795c1.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047442.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=HjV%2F%2B4djzY3b7%2B6JCKeKEPj78NA%3D&Expires=1767994983,0:04:15,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047446,I've already Lost You,Memory’s Malice,KLEIGH,128,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,None,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"Every time I look up at the sky
Look at the stars and wonder why
Why has it taken all this time
I just want the best out of my life
All I want to do is be close to you
And start living my life again
Don't want to cry, crying’s just for fools
I want to see where you are, to get my tears back again
But if I look too hard, I might miss my chance
To reconcile the truth
But if I never try, I might lose everything
I've already lost you
I've already lost you
Stuck in a prison of lies
I've tried to escape so many times
But every time I try
I get pushed right back inside
I don't wanna be here, I've got to leave
Get me out of here, somebody please
Nowhere to run, no place to go
I think I've lost my very soul
The last time we met, I think I hurt you bad
Said some things about you that I shouldn't have
Tell me where you are, and I'll be there soon
Don't say that it's too late, don't say that I have lost you
Don't worry baby, I'll be home soon
Together baby, just me and you
I'm getting better at getting on
Wait for me baby, I won't be long
It's okay baby, it's like it should
I'm worried baby, where are you?
So all the things you said were true
You left, and I lost you
I've lost you
I've lost you",,,,,"Warm, Reflective, Minimal, Hopeful","Searching, Love, Heartbreak, Destiny, Change, Escape, Loneliness, Loss, Struggle, Awful, Overwhelmed, Resentful, defeated, Grim",Uptempo,"Synth, Percussion, Drums, Bass",Male vocal,"Singer/songwriter, Pop, Indie","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:39:53.132142+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d875abfc-c35a-4fd0-89ff-86380629110d.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047446.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=KXd%2BSF4rQA2fyufMhWEBC3mNL6w%3D&Expires=1767994983,0:03:20,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047450,IN THE BLEAK MIDWINTER - INSTRO - 77bpm,,,,None,,,,,,,,,,,,,,,,,,,"wav,mp3",2025-08-05 05:40:35.875943+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/95a8a943-efba-46c6-a526-eae43f58f6ad.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047450.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=VH95tlVMN84jjz5AVdhOJOHvwf4%3D&Expires=1767994983,0:03:41,,,,,,,,,,,,,,,,
167047460,In the Silence of My Mind - INSTRO,Thrilling Feeling,G Putnam Music,134,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,"Cinema, TV/Film",ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,2005,,"Uplifting, Upbeat, Party, Bright",,Uptempo,"Synth, Percussion",Instrumental,"World, Electronic, Dance","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:40:57.746431+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/63b8c99a-e444-4f14-846f-4060d5ca8db9.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047460.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=L2luuj3f44gV8MjM0QiPBUeu2vA%3D&Expires=1767994983,0:06:25,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047464,Into the New Sunset,Lloyd’s Void,Lloyd G Miller,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Paul Vawter (50%) BMI,Cont Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-25-00598,"Been tastin' dirt, every step gets worse.
Keep cattle all movin' then fences to traverse.
Days take long and nights bring hurt.
Do what ya got to to have work.
Cowboyin' is knowin'
Seasons and reasons.
Whichever sunrise shines, the sky don't lie, know that life's a bible.
Daily revival, replaying memories like the last time I left.
Just ride on up into the new sunset.
Countless miles I've seen, so long tears in her eyes.
So I watch the stars gettin' high, wonderin' why.
I'm so eager to leave for the next ride.
Feel that way with every goodbye.
Cowboyin' is knowin'
Seasons and reasons.
Whichever sunrise shines, the sky don't lie, know that life's a bible.
Daily revival, replaying memories like the last time I left.
Just ride on up into the new sunset.
Consider ridin', gatherin' dust, or kick up, get up. Yeah, life's tough.
Gotta get through it and act like you knew it. You, buck, cowboy up.
Cowboyin' is knowin'
Seasons and reasons.
Whichever sunrise shines, the sky don't lie, know that life's a bible.
Daily revival, replaying memories like the last time I left.
Just ride on up into the new sunset.
Replaying memories of the last time I left.
Then I push ahead, guard the spread.
Don't get too weighed. Drop any regrets.
Just ride on up into the new sunset.
Into the new sunset.",,,2025,,"Uplifting, Swagger, Romantic, Retro, Reflective, Powerful, Positive, Minimal, Hopeful, Gritty, Edgy, Challenged, Authentic, ALL-In","Survival, Nature, Individuality, Freedom, Destiny, Carry on, Adventure, heartfelt, San Antone, Bar, Betrayal, Fear, Loneliness, Strength, Struggle, Success, Rodeo, Grounded, Avoidance, Lost, Tired, Exhausted, Aimless, Skeptical, Focused, Proud, DEPENDABLE, Willing, overcome, Control",Slow,Acoustic guitar,"Male vocal, Background vocals","Singer/songwriter, Folk","One stop, Mainstream, Demo",,,mp3,2025-08-05 05:41:40.160327+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2802c421-a1cb-427d-85f7-f2bcf00c2d2a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047464.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iX1fJJj%2FjQ1u98wjfClrERsyEGE%3D&Expires=1767994983,0:03:50,Lloyd Milller,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047465,Into the New Sunset - INSTRO,Desperate & Dirty,G Putnam Music,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Paul Vawter (50%) BMI,Cont Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-25-00598,,,,2025,,"Swagger, Romantic, Retro, Reflective, Powerful, Positive, Minimal, Hopeful, Gritty, Edgy, Challenged, Authentic, ALL-In",,Slow,Acoustic guitar,Instrumental,"Singer/songwriter, Folk","One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:41:40.513172+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d7636c00-a55e-4c0d-a30b-70c71ea432d5.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047465.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UE97fYoi786ZAQ5VbuBuxso7%2Bb0%3D&Expires=1767994983,0:03:26,Paul Vawter,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047466,It's Happening - INSTRO,Thrilling Feeling,G Putnam Music,111,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,0,,"Uplifting, Reflective, Positive, Playful, Mysterious, Moody, Light, Hopeful, Happy, Dramatic, Cool, Confident, Cinematic, Building, Bright, Atmospheric",,Midtempo,"Synth, Piano, Percussion, Drums, Bass",Instrumental,Ambient,"One stop, Mainstream, Easy-clear",,,mp3,2025-08-05 05:42:06.039977+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3eb8f0fe-ff34-4b36-a7ef-5302a97941de.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047466.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=cKP7gJD%2FpNMXcH4W02bgV%2Fbxm8M%3D&Expires=1767994983,0:02:44,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047469,Joy Is Cool - INSTRO,Scherer Desire,Michael Scherer,97,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Site: https/::www.gputnammusic.com 
Txt Greg Putnam @ 309-530-4626 
gputnam@gputnammusic.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Warm, Uplifting, Upbeat, Romantic, Reflective, Quirky, Positive, Playful, Light, Hopeful, Happy, Fun, Cool, Bright",,Midtempo,"Synth, Percussion, Drums, Bass",Instrumental,"Soul, Jazz",,,,mp3,2025-08-05 05:42:30.236329+00:00,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0b55879f-c016-4eda-88a3-e4fcd0642ddf.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047469.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=o67Ta7%2Ftug6njov63Eq7ZmAb%2F%2FQ%3D&Expires=1767994983,0:03:51,,,,,,,,,,,,,,,,
